2800.18,3.571198994,0.4039208,0.6221301,0.02403077
2802.108,3.568741819,0.4199542,0.6447091,0.02291154
2804.037,3.56628675,0.4365541,0.6683472,0.02174566
2805.965,3.563836327,0.4538497,0.6929664,0.02069156
2807.894,3.561388001,0.471886,0.7184463,0.0199158
2809.823,3.558943037,0.4906123,0.7447855,0.01959109
2811.751,3.556502692,0.5099211,0.7722148,0.0198839
2813.679,3.554065691,0.5297242,0.8011874,0.02092805
2815.608,3.551630767,0.5500002,0.8322434,0.02278854
2817.536,3.549200436,0.5708017,0.8657987,0.02542445
2819.465,3.546772171,0.5922242,0.9019594,0.02866549
2821.393,3.544348483,0.6143591,0.9404668,0.03221552
2823.322,3.541926851,0.6372716,0.9807906,0.03569366
2825.25,3.539509778,0.6610106,1.022344,0.03870974
2827.179,3.537094751,0.6856443,1.064716,0.0409595
2829.107,3.534684266,0.7112952,1.107814,0.04231108
2831.036,3.532275817,0.7381411,1.151882,0.04285404
2832.964,3.529871894,0.7663726,1.197365,0.04288735
2834.893,3.527469996,0.7961258,1.244725,0.04284412
2836.821,3.525072608,0.8274238,1.294273,0.04317059
2838.75,3.522677235,0.8601646,1.346094,0.04419765
2840.678,3.520286354,0.8941528,1.40006,0.04604632
2842.607,3.517897479,0.9291928,1.455944,0.04859908
2844.535,3.51551308,0.9651588,1.513492,0.05154828
2846.464,3.513130677,1.00204,1.572484,0.05450177
2848.392,3.510752733,1.039935,1.632744,0.05710904
2850.321,3.508376776,1.078987,1.694125,0.05916435
2852.25,3.506004032,1.119321,1.756511,0.06065409
2854.178,3.503635723,1.160982,1.819831,0.06173907
2856.106,3.501270611,1.20392,1.884103,0.06268537
2858.035,3.498907466,1.248014,1.949446,0.06377499
2859.963,3.496548732,1.293097,2.016041,0.06522848
2861.892,3.494191954,1.338985,2.084046,0.06716284
2863.82,3.491839571,1.385473,2.153487,0.0695883
2865.749,3.489489135,1.432325,2.224181,0.07243457
2867.677,3.487143078,1.479258,2.295744,0.07558627
2869.606,3.484798958,1.525965,2.36768,0.07891265
2871.534,3.482459201,1.572158,2.439522,0.08228396
2873.463,3.480121373,1.617623,2.51095,0.08557712
2875.391,3.47778789,1.662277,2.581849,0.08867868
